Category,Global Warming,Acidification,Respiratory Effects,Eutrophication,Ozone Depletion,Smog,Primary Energy,Non-Renewable Energy,Renewable Energy,Fossil Fuel Energy
,(kg CO2 eq),(kg SO2 eq),(kg PM2.5 eq),(kg N eq),(kg CFC-11 eq),(kg O3 eq),(MJ),(MJ),(MJ),(MJ)
Total Building Component Flows,67110.6877489501,380.4034759638,89.9050188465,251.1446827318,0.0021633063,4981.6564479926,1042490.2308387468,924779.8455280652,19990.1837640868,707331.2133073399
Total Energy Flows,2015288.3176830192,5149.4084414817,350.1502214994,212.3294037144,0.0226370558,90654.5912069852,12111.372,12111.372,0.0,12111.372
Whole Building Total,2082399.0054319694,5529.8119174455,440.0552403459,463.4740864462,0.0248003621,95636.24765497781,1054601.6028387467,936891.2175280652,19990.1837640868,719442.5853073399

Category,Year,Global Warming,Acidification,Respiratory Effects,Eutrophication,Ozone Depletion,Smog,Primary Energy,Non-Renewable Energy,Renewable Energy,Fossil Fuel Energy
Total Building Component Flows,Exterior Walls Flows,1983.2584063985914,15.533179943963816,11.543857583161088,1.748545328152878,2.5008264887e-05,411.14121071078205,40939.713058440764,28298.29386660375,0.0,27373.522194408382
Total Building Component Flows,Interior Walls Flows,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total Building Component Flows, Fenestration Flows,6761.831896120983,60.512442049519514,7.657589773074351,1.484848667030756,0.000234572559448,437.6759030817128,69995.3575044096,69769.11653900812,0.0,69680.57440375756
Total Building Component Flows, Roofs and Attics Flows,7588.196113328128,68.39709101974084,36.46964194130109,6.048601189910367,3.7242866854e-05,1425.6777989455131,350520.6912721768,289733.90378169564,0.0,284764.3292296787
Total Building Component Flows, Foundations Flows,1099.5848139825762,5.401942263911307,1.393022557101522,1.085078523724128,1.92174826e-05,134.15161092075923,10204.923212280726,9274.327171699339,0.0,8080.225120969543
Total Building Component Flows,Interior Finishes Flows,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total Building Component Flows,Columns and Beams Flows,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total Building Component Flows,Floors Flows,1974.0877356296362,15.873940601196216,10.375048925374635,2.211155508660335,3.9628883777e-05,389.02034772340295,52140.77874101449,29005.62088272108,0.0,25425.006142705493
Total Building Component Flows,Extra Materials Flows,0.167072946538,0.00066240562983,3.1005428962e-05,0.000172364129576,6.006751e-09,0.009733067025,4.322837882841965,4.291196361118036,0.03164152172393,4.1164542152
Total Building Component Flows,Total Systems Flows,47703.56171054363,214.68421767984566,22.465827061082678,238.56628115021581,0.001807630204511,2183.9798435433704,518684.4442125416,498694.2920899761,19990.15212256507,292003.4397616051
Total Building Component Flows,HVAC Systems Flows,10617.861555597858,25.895008371263984,2.45163203167463,8.660394454096329,0.000178805276529,306.5248187974879,73791.37712334706,71799.63545550285,1991.7416678442069,65761.18195626808
Total Building Component Flows,DHW Systems Flows,1361.708021502565,5.730359015791415,0.50279116773381,0.708036095773524,1.6156485376e-05,79.570763580549,16977.752931988285,16863.228283727854,114.52464826043033,16032.017766040703
Total Building Component Flows,Solar PV Systems Flows,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total Building Component Flows,Solar Thermal Systems Flows,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total Building Component Flows,Appliances Flows,9034.01730933454,48.04894405172865,7.652737048008287,27.342911283066684,0.000330112460379,484.90661985300795,145013.52540402164,137821.53217026268,7191.993233758944,126631.79986156401

Category,Subcategory,Global Warming,Acidification,Respiratory Effects,Eutrophication,Ozone Depletion,Smog,Primary Energy,Non-Renewable Energy,Renewable Energy,Fossil Fuel Energy
,,(kg CO2 eq),(kg SO2 eq),(kg PM2.5 eq),(kg N eq),(kg CFC-11 eq),(kg O3 eq),(MJ),(MJ),(MJ),(MJ)
Operational Energy Flows,Total Energy Flows,2015288.3176830192,5149.408441481697,350.15022149935066,212.32940371435504,0.022637055768346,90654.59120698515,12111.372,12111.372,0.0,12111.372
Operational Energy Flows,Electricity Flows,2015288.3176830192,5149.408441481697,350.15022149935066,212.32940371435504,0.022637055768346,90654.59120698515,12111.372,12111.372,0.0,12111.372
Operational Energy Flows,Natural Gas Flows,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Operational Energy Flows,Propane Flows,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Operational Energy Flows,Fuel Oil Flows,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0

Category,Subcategory,Year,Global Warming,Acidification,Respiratory Effects,Eutrophication,Ozone Depletion,Smog,Primary Energy,Non-Renewable Energy,Renewable Energy,Fossil Fuel Energy
,,,(kg CO2 eq),(kg SO2 eq),(kg PM2.5 eq),(kg N eq),(kg CFC-11 eq),(kg O3 eq),(MJ),(MJ),(MJ),(MJ)
Total Building Component Flows by Year,Total Building Component Flows,0,19467.439806277205,118.94535069532066,53.090171803514565,27.65750232884657,0.000381368748424,2108.9667818579996,381977.55685753253,281587.709037291,2697.479575039194,257722.35814040608
Total Building Component Flows by Year,Total Structure Flows,0,10991.964858141533,89.34442208027278,49.91794982240659,10.18550728257111,0.000178975080794,1767.4754195812452,296238.19861721544,198545.79873049143,0.03164152172393,187881.8913191876
Total Building Component Flows by Year,Exterior Walls Flows,0,1682.7086485991438,12.755301500399048,6.991621718805043,1.60168598044135,2.4572828594e-05,334.79154627816365,31069.58214795213,18429.409460035007,0.0,17509.222758891887
Total Building Component Flows by Year,Interior Walls Flows,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total Building Component Flows by Year, Fenestration Flows,0,1725.2705458913135,15.610087242059455,2.00343789610423,0.397772157880401,5.8378824838e-05,114.85956924833182,18346.58695491343,18133.585019716113,0.0,18085.172002498257
Total Building Component Flows by Year, Roofs and Attics Flows,0,4733.750897773148,42.60614711959995,29.281712965509797,5.070636144111923,3.7180379046e-05,890.1329843277413,187783.84497710725,127009.01678694432,0.0,122083.49309189555
Total Building Component Flows by Year, Foundations Flows,0,1042.5105389626049,4.672819625034895,1.362047744549587,1.039626202513715,1.9215130623e-05,110.21935728060444,9360.387459894324,8430.14525350184,0.0,7237.344811093864
Total Building Component Flows by Year,Interior Finishes Flows,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total Building Component Flows by Year,Columns and Beams Flows,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total Building Component Flows by Year,Floors Flows,0,1807.5571539687853,13.699404187549604,10.279098492008984,2.075614433494146,3.9621910942e-05,317.4622293793791,49673.47423946543,26539.351013933003,0.0,22962.54220059283
Total Building Component Flows by Year,Extra Materials Flows,0,0.167072946538,0.00066240562983,3.1005428962e-05,0.000172364129576,6.006751e-09,0.009733067025,4.322837882841965,4.291196361118036,0.03164152172393,4.1164542152
Total Building Component Flows by Year,Total Systems Flows,0,8475.474948135672,29.600928615047877,3.172221981107976,17.47199504627546,0.00020239366763,341.49136227675433,85739.35824031707,83041.91030679959,2697.44793351747,69840.46682121849
Total Building Component Flows by Year,HVAC Systems Flows,0,2913.5729178073466,7.472030524694615,0.650183076078157,2.339715205532147,4.7126907392e-05,95.31671605141054,23173.461180244947,22671.43998909217,502.0211911527765,20942.84957253395
Total Building Component Flows by Year,DHW Systems Flows,0,375.38738379490985,1.759526479564923,0.149862221920827,0.150777110376757,2.877137063e-06,22.324682159521604,4811.028728262174,4767.834711081778,43.194017180396706,4361.691845828392
Total Building Component Flows by Year,Solar PV Systems Flows,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total Building Component Flows by Year,Solar Thermal Systems Flows,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total Building Component Flows by Year,Appliances Flows,0,1615.5184300300002,8.4605938512,1.339778056837,4.878778018390001,6.0665276379e-05,87.28910054,25992.419646335038,24721.15308094984,1271.2665653852002,22705.5082115
Total Building Component Flows by Year,Total Building Component Flows,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total Building Component Flows by Year,Total Structure Flows,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total Building Component Flows by Year,Exterior Walls Flows,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total Building Component Flows by Year,Interior Walls Flows,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total Building Component Flows by Year, Fenestration Flows,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total Building Component Flows by Year, Roofs and Attics Flows,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total Building Component Flows by Year, Foundations Flows,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total Building Component Flows by Year,Interior Finishes Flows,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total Building Component Flows by Year,Columns and Beams Flows,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total Building Component Flows by Year,Floors Flows,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total Building Component Flows by Year,Extra Materials Flows,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total Building Component Flows by Year,Total Systems Flows,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total Building Component Flows by Year,HVAC Systems Flows,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total Building Component Flows by Year,DHW Systems Flows,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total Building Component Flows by Year,Solar PV Systems Flows,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total Building Component Flows by Year,Solar Thermal Systems Flows,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total Building Component Flows by Year,Appliances Flows,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total Building Component Flows by Year,Total Building Component Flows,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total Building Component Flows by Year,Total Structure Flows,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total Building Component Flows by Year,Exterior Walls Flows,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total Building Component Flows by Year,Interior Walls Flows,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total Building Component Flows by Year, Fenestration Flows,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total Building Component Flows by Year, Roofs and Attics Flows,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total Building Component Flows by Year, Foundations Flows,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total Building Component Flows by Year,Interior Finishes Flows,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total Building Component Flows by Year,Columns and Beams Flows,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total Building Component Flows by Year,Floors Flows,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total Building Component Flows by Year,Extra Materials Flows,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total Building Component Flows by Year,Total Systems Flows,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total Building Component Flows by Year,HVAC Systems Flows,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total Building Component Flows by Year,DHW Systems Flows,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total Building Component Flows by Year,Solar PV Systems Flows,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total Building Component Flows by Year,Solar Thermal Systems Flows,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total Building Component Flows by Year,Appliances Flows,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total Building Component Flows by Year,Total Building Component Flows,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total Building Component Flows by Year,Total Structure Flows,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total Building Component Flows by Year,Exterior Walls Flows,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total Building Component Flows by Year,Interior Walls Flows,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total Building Component Flows by Year, Fenestration Flows,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total Building Component Flows by Year, Roofs and Attics Flows,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total Building Component Flows by Year, Foundations Flows,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total Building Component Flows by Year,Interior Finishes Flows,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total Building Component Flows by Year,Columns and Beams Flows,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total Building Component Flows by Year,Floors Flows,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total Building Component Flows by Year,Extra Materials Flows,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total Building Component Flows by Year,Total Systems Flows,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total Building Component Flows by Year,HVAC Systems Flows,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total Building Component Flows by Year,DHW Systems Flows,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total Building Component Flows by Year,Solar PV Systems Flows,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total Building Component Flows by Year,Solar Thermal Systems Flows,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total Building Component Flows by Year,Appliances Flows,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total Building Component Flows by Year,Total Building Component Flows,4,637.4324927570688,4.337539169753723,0.374056081686834,7.714571402558411,4.3982249037e-05,39.88834993541168,8280.202325179827,7943.798388655029,336.40393652478025,647.1113451222066
Total Building Component Flows by Year,Total Structure Flows,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total Building Component Flows by Year,Exterior Walls Flows,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total Building Component Flows by Year,Interior Walls Flows,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total Building Component Flows by Year, Fenestration Flows,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total Building Component Flows by Year, Roofs and Attics Flows,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total Building Component Flows by Year, Foundations Flows,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total Building Component Flows by Year,Interior Finishes Flows,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total Building Component Flows by Year,Columns and Beams Flows,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total Building Component Flows by Year,Floors Flows,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total Building Component Flows by Year,Extra Materials Flows,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total Building Component Flows by Year,Total Systems Flows,4,637.4324927570688,4.337539169753723,0.374056081686834,7.714571402558411,4.3982249037e-05,39.88834993541168,8280.202325179827,7943.798388655029,336.40393652478025,647.1113451222066
Total Building Component Flows by Year,HVAC Systems Flows,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total Building Component Flows by Year,DHW Systems Flows,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total Building Component Flows by Year,Solar PV Systems Flows,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total Building Component Flows by Year,Solar Thermal Systems Flows,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total Building Component Flows by Year,Appliances Flows,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total Building Component Flows by Year,Total Building Component Flows,5,9.1505558538553,0.055061749216533,0.318938710460172,0.002030175872741,3.0652621e-08,1.028000271951048,463.7982526973069,463.78085358266577,0.0,463.71687623688956
Total Building Component Flows by Year,Total Structure Flows,5,9.1505558538553,0.055061749216533,0.318938710460172,0.002030175872741,3.0652621e-08,1.028000271951048,463.7982526973069,463.78085358266577,0.0,463.71687623688956
Total Building Component Flows by Year,Exterior Walls Flows,5,9.1505558538553,0.055061749216533,0.318938710460172,0.002030175872741,3.0652621e-08,1.028000271951048,463.7982526973069,463.78085358266577,0.0,463.71687623688956
Total Building Component Flows by Year,Interior Walls Flows,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total Building Component Flows by Year, Fenestration Flows,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total Building Component Flows by Year, Roofs and Attics Flows,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total Building Component Flows by Year, Foundations Flows,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total Building Component Flows by Year,Interior Finishes Flows,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total Building Component Flows by Year,Columns and Beams Flows,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total Building Component Flows by Year,Floors Flows,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total Building Component Flows by Year,Extra Materials Flows,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total Building Component Flows by Year,Total Systems Flows,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total Building Component Flows by Year,HVAC Systems Flows,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total Building Component Flows by Year,DHW Systems Flows,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total Building Component Flows by Year,Solar PV Systems Flows,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total Building Component Flows by Year,Solar Thermal Systems Flows,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total Building Component Flows by Year,Appliances Flows,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total Building Component Flows by Year,Total Building Component Flows,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total Building Component Flows by Year,Total Structure Flows,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total Building Component Flows by Year,Exterior Walls Flows,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total Building Component Flows by Year,Interior Walls Flows,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total Building Component Flows by Year, Fenestration Flows,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total Building Component Flows by Year, Roofs and Attics Flows,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total Building Component Flows by Year, Foundations Flows,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total Building Component Flows by Year,Interior Finishes Flows,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total Building Component Flows by Year,Columns and Beams Flows,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total Building Component Flows by Year,Floors Flows,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
